"channel","Energy","counts","fit","continuum","pileup","Si Ka","Si Kb","P Ka","P Kb","Ni Ka","Ni Kb","Ga Ka","Ga Kb","Ga L1","Ga L2","Ga L3","Rh L1","Rh L2","Rh L3"
520,4.238159,6,3.81274,3.396229,0.009581854,0.3770354,0.01327912,0.005476231,6.36808e-05,0.001188531,0.0002514306,0.006578368,0.0006401704,6.089819e-05,0.0001833414,0.0002250336,0.0005288697,0.0005784011,0.0008398306
521,4.248162,5,3.827864,3.414656,0.00943495,0.3740354,0.01316927,0.005427418,6.307954e-05,0.001195913,0.000252684,0.006604738,0.000642301,6.048632e-05,0.0001821686,0.0002236061,0.000518356,0.0005695819,0.000828165
522,4.258166,12,3.842718,3.432714,0.009349039,0.3710711,0.01306077,0.005379255,6.248674e-05,0.001203364,0.0002539468,0.006631267,0.0006444423,6.007862e-05,0.000181007,0.0002221921,0.000508162,0.0005609654,0.0008167433
523,4.268169,8,3.85639,3.449472,0.009341079,0.3681418,0.01295361,0.00533173,6.190227e-05,0.001210885,0.000255219,0.006657956,0.0006465943,5.967502e-05,0.0001798565,0.0002207915,0.0004982745,0.0005525454,0.0008055586
524,4.278172,4,3.870116,3.466149,0.009432198,0.3652471,0.01284776,0.005284832,6.132596e-05,0.001218476,0.0002565009,0.006684806,0.0006487571,5.927547e-05,0.0001787169,0.0002194041,0.0004886811,0.0005443159,0.0007946044
525,4.288176,7,3.883859,3.482683,0.009647142,0.3623864,0.0127432,0.00523855,6.075765e-05,0.001226139,0.0002577924,0.00671182,0.0006509308,5.887993e-05,0.0001775881,0.0002180298,0.00047937,0.000536271,0.0007838744
526,4.298179,6,3.89693,3.498356,0.01001299,0.3595592,0.01263992,0.005192873,6.019721e-05,0.001233875,0.0002590937,0.006738997,0.0006531154,5.848833e-05,0.00017647,0.0002166683,0.00047033,0.0005284053,0.0007733623
527,4.308182,6,3.909907,3.513721,0.01055701,0.3567649,0.01253788,0.005147791,5.964448e-05,0.001241684,0.0002604049,0.006766339,0.000655311,5.810062e-05,0.0001753624,0.0002153195,0.0004615504,0.0005207135,0.0007630623
528,4.318185,6,3.922326,3.528292,0.01130357,0.3540031,0.01243707,0.005103293,5.909933e-05,0.001249567,0.000261726,0.006793849,0.0006575177,5.771675e-05,0.0001742652,0.0002139833,0.0004530211,0.0005131902,0.0007529687
529,4.328189,6,3.935,3.542862,0.01227033,0.3512732,0.01233748,0.00505937,5.856162e-05,0.001257526,0.0002630573,0.006821526,0.0006597356,5.733668e-05,0.0001731783,0.0002126595,0.0004447324,0.0005058307,0.0007430759
530,4.338192,6,3.947013,3.556511,0.01346402,0.3485748,0.01223908,0.005016011,5.803121e-05,0.001265561,0.0002643987,0.006849373,0.0006619648,5.696035e-05,0.0001721015,0.0002113479,0.0004366753,0.0004986301,0.0007333785
531,4.348195,5,3.959279,3.57016,0.01487634,0.3459073,0.01214185,0.004973207,5.750798e-05,0.001273673,0.0002657504,0.006877391,0.0006642052,5.658771e-05,0.0001710347,0.0002100484,0.000428841,0.0004915838,0.0007238715
532,4.358199,10,3.970969,3.583008,0.01648074,0.3432703,0.01204577,0.004930949,5.699178e-05,0.001281863,0.0002671125,0.006905581,0.000666457,5.621871e-05,0.0001699778,0.0002087609,0.0004212212,0.0004846874,0.0007145498
533,4.368202,3,3.982196,3.595215,0.01823081,0.3406634,0.01195083,0.004889227,5.648251e-05,0.001290133,0.0002684851,0.006933944,0.0006687203,5.585332e-05,0.0001689307,0.0002074851,0.0004138079,0.0004779367,0.0007054085
534,4.378205,6,3.993536,3.607422,0.02006108,0.338086,0.011857,0.004848032,5.598003e-05,0.001298483,0.0002698683,0.006962483,0.0006709952,5.549147e-05,0.0001678932,0.0002062211,0.0004065936,0.0004713275,0.0006964431
535,4.388208,4,4.004906,3.619629,0.02189055,0.3355378,0.01176428,0.004807355,5.548423e-05,0.001306914,0.0002712622,0.006991198,0.0006732817,5.513313e-05,0.0001668652,0.0002049685,0.0003995711,0.0004648558,0.000687649
536,4.398212,5,4.016216,3.631836,0.02362895,0.3330183,0.01167264,0.004767188,5.499498e-05,0.001315427,0.0002726669,0.007020091,0.0006755799,5.477824e-05,0.0001658467,0.0002037273,0.0003927335,0.0004585178,0.0006790219
537,4.408215,11,4.027375,3.644043,0.02518536,0.3305271,0.01158207,0.004727523,5.451217e-05,0.001324024,0.0002740826,0.007049164,0.0006778898,5.442678e-05,0.0001648374,0.0002024974,0.0003860743,0.0004523099,0.0006705574
538,4.418218,6,4.038301,3.65625,0.02647804,0.3280637,0.01149254,0.00468835,5.403569e-05,0.001332706,0.0002755093,0.007078418,0.0006802117,5.407868e-05,0.0001638374,0.0002012785,0.0003795871,0.0004462284,0.0006622515
539,4.428222,5,4.053853,3.673381,0.02744408,0.3256277,0.01140405,0.004649662,5.356543e-05,0.001341473,0.0002769472,0.007107854,0.0006825455,5.373391e-05,0.0001628464,0.0002000707,0.0003732661,0.0004402699,0.0006541002
540,4.438225,10,4.069072,3.690512,0.02804734,0.3232188,0.01131658,0.004611451,5.310128e-05,0.001350327,0.0002783964,0.007137474,0.0006848913,5.339243e-05,0.0001618643,0.0001988736,0.0003671053,0.0004344311,0.0006460997
541,4.448228,4,4.080583,3.704273,0.02828329,0.3208365,0.01123011,0.004573709,5.264314e-05,0.001359269,0.0002798569,0.007167279,0.0006872492,5.30542e-05,0.0001608912,0.0001976873,0.0003610995,0.0004287088,0.0006382462
542,4.458231,10,4.092398,3.71865,0.02817959,0.3184804,0.01114463,0.004536428,5.21909e-05,0.0013683,0.000281329,0.007197272,0.0006896193,5.271916e-05,0.0001599268,0.0001965116,0.0003552433,0.0004230998,0.0006305362
543,4.468235,8,4.103957,3.733027,0.02779234,0.3161502,0.01106012,0.004499601,5.174446e-05,0.001377421,0.0002828128,0.007227453,0.0006920017,5.238729e-05,0.000158971,0.0001953463,0.0003495316,0.0004176012,0.0006229661
544,4.478238,9,4.115681,3.747747,0.02719831,0.3138454,0.01097657,0.004463221,5.130373e-05,0.001386634,0.0002843083,0.007257825,0.0006943965,5.205855e-05,0.0001580237,0.0001941914,0.0003439598,0.00041221,0.0006155325
545,4.488241,6,4.127312,3.762467,0.02648441,0.3115658,0.01089396,0.00442728,5.08686e-05,0.001395939,0.0002858157,0.007288388,0.0006968037,5.173289e-05,0.0001570849,0.0001930466,0.0003385231,0.0004069234,0.0006082323
546,4.498245,5,4.138936,3.777188,0.02573615,0.3093109,0.01081228,0.004391772,5.043898e-05,0.001405339,0.0002873351,0.007319145,0.0006992235,5.141027e-05,0.0001561545,0.000191912,0.0003332172,0.0004017388,0.000601062
547,4.508248,11,4.150592,3.791875,0.02502676,0.3070804,0.01073152,0.004356689,5.001478e-05,0.001414833,0.0002888667,0.007350097,0.0007016559,5.109066e-05,0.0001552323,0.0001907873,0.0003280378,0.0003966535,0.0005940188
548,4.518251,5,4.160893,3.80509,0.02440896,0.304874,0.01065165,0.004322024,4.959591e-05,0.001424425,0.0002904105,0.007381246,0.000704101,5.077403e-05,0.0001543182,0.0001896725,0.0003229808,0.0003916649,0.0005870995
549,4.528254,4,4.171339,3.818305,0.02391018,0.3026912,0.01057268,0.004287772,4.918228e-05,0.001434114,0.0002919668,0.007412593,0.0007065589,5.046033e-05,0.0001534122,0.0001885674,0.0003180425,0.0003867707,0.0005803013
550,4.538258,7,4.181931,3.83152,0.02353215,0.3005318,0.01049458,0.004253925,4.87738e-05,0.001443902,0.0002935356,0.00744414,0.0007090297,5.014952e-05,0.0001525141,0.000187472,0.0003132189,0.0003819683,0.0005736212
551,4.548261,7,4.192403,3.84449,0.02325418,0.2983954,0.01041734,0.004220477,4.837039e-05,0.00145379,0.000295117,0.007475889,0.0007115135,4.984158e-05,0.0001516239,0.0001863861,0.0003085065,0.0003772556,0.0005670567
552,4.558264,6,4.202963,3.85746,0.02303964,0.2962817,0.01034095,0.004187422,4.797196e-05,0.001463781,0.0002967113,0.007507841,0.0007140103,4.953647e-05,0.0001507415,0.0001853095,0.0003039019,0.0003726302,0.000560605
553,4.568268,8,4.211834,3.868699,0.02284395,0.2941904,0.0102654,0.004154754,4.757843e-05,0.001473875,0.0002983186,0.007539999,0.0007165203,4.923415e-05,0.0001498667,0.0001842423,0.0002994017,0.0003680901,0.0005542635
554,4.578271,5,4.220429,3.879662,0.02262287,0.2921211,0.01019067,0.004122467,4.718973e-05,0.001484074,0.0002999389,0.007572364,0.0007190436,4.893459e-05,0.0001489996,0.0001831843,0.0002950028,0.000363633,0.0005480297
555,4.588274,8,4.228986,3.890625,0.02233963,0.2900736,0.01011676,0.004090554,4.680576e-05,0.001494378,0.0003015724,0.007604937,0.0007215802,4.863775e-05,0.0001481399,0.0001821354,0.0002907021,0.000359257,0.0005419012
556,4.598277,7,4.241289,3.905399,0.02196984,0.2880476,0.01004364,0.004059011,4.642647e-05,0.001504791,0.0003032194,0.007637721,0.0007241303,4.834361e-05,0.0001472877,0.0001810954,0.0002864966,0.0003549602,0.0005358756
557,4.608281,6,4.25352,3.920173,0.02150387,0.2860427,0.00997132,0.004027831,4.605176e-05,0.001515313,0.0003048798,0.007670718,0.0007266939,4.805212e-05,0.0001464428,0.0001800643,0.0002823835,0.0003507405,0.0005299506
558,4.618284,8,4.264084,3.93335,0.02094641,0.2840587,0.009899775,0.003997009,4.568158e-05,0.001525945,0.000306554,0.007703929,0.0007292712,4.776327e-05,0.0001456051,0.000179042,0.0002783601,0.0003465962,0.0005241239
559,4.628287,9,4.275557,3.947487,0.020314,0.2820952,0.009828997,0.003966539,4.531584e-05,0.00153669,0.0003082419,0.007737356,0.0007318622,4.747701e-05,0.0001447746,0.0001780284,0.0002744237,0.0003425254,0.0005183934
560,4.638291,5,4.287001,3.961625,0.01963091,0.280152,0.009758975,0.003936416,4.495447e-05,0.001547548,0.0003099439,0.007771001,0.000734467,4.719332e-05,0.0001439512,0.0001770234,0.0002705718,0.0003385265,0.000512757
561,4.648294,5,4.298144,3.975462,0.01892447,0.2782288,0.009689699,0.003906635,4.45974e-05,0.001558522,0.00031166,0.007804865,0.0007370857,4.691216e-05,0.0001431348,0.0001760269,0.000266802,0.0003345976,0.0005072125
562,4.658297,5,4.30931,3.9893,0.01822054,0.2763254,0.009621158,0.003877191,4.424458e-05,0.001569614,0.0003133903,0.007838952,0.0007397185,4.66335e-05,0.0001423254,0.0001750387,0.0002631119,0.0003307372,0.0005017581
563,4.6683,3,4.319949,4.002566,0.01753988,0.2744414,0.009553341,0.003848078,4.389592e-05,0.001580823,0.0003151351,0.007873263,0.0007423654,4.635733e-05,0.0001415227,0.0001740588,0.0002594992,0.0003269437,0.0004963917
564,4.678304,8,4.330645,4.015832,0.0168957,0.2725766,0.009486239,0.003819292,4.355137e-05,0.001592154,0.0003168946,0.007907799,0.0007450265,4.608359e-05,0.0001407269,0.0001730872,0.0002559618,0.0003232156,0.0004911114
565,4.688307,8,4.340735,4.028429,0.01629275,0.2707308,0.009419842,0.003790828,4.321086e-05,0.001603606,0.0003186687,0.007942563,0.000747702,4.581228e-05,0.0001399377,0.0001721237,0.0002524975,0.0003195512,0.0004859154
566,4.69831,5,4.350883,4.041026,0.01572787,0.2689036,0.009354139,0.003762681,4.287432e-05,0.001615183,0.0003204579,0.007977556,0.0007503919,4.554335e-05,0.0001391552,0.0001711681,0.0002491043,0.0003159493,0.0004808019
567,4.708314,8,4.360975,4.053519,0.01519165,0.2670949,0.009289121,0.003734846,4.25417e-05,0.001626885,0.0003222621,0.008012782,0.0007530963,4.527679e-05,0.0001383792,0.0001702206,0.0002457803,0.0003124083,0.0004757692
568,4.718317,5,4.371099,4.066008,0.014671,0.2653043,0.009224778,0.003707318,4.221294e-05,0.001638715,0.0003240816,0.008048241,0.0007558154,4.501256e-05,0.0001376096,0.0001692808,0.0002425235,0.0003089268,0.0004708155
569,4.72832,9,4.379692,4.076945,0.0141521,0.2635318,0.009161101,0.003680094,4.188797e-05,0.001650675,0.0003259166,0.008083936,0.0007585493,4.475063e-05,0.0001368465,0.0001683489,0.0002393322,0.0003055036,0.0004659392
570,4.738323,9,4.38829,4.087878,0.01362317,0.2617769,0.009098082,0.003653169,4.156674e-05,0.001662766,0.0003277672,0.008119869,0.000761298,4.449099e-05,0.0001360897,0.0001674246,0.0002362045,0.0003021374,0.0004611387
571,4.748327,3,4.396314,4.098235,0.01307673,0.2600394,0.00903571,0.003626538,4.124919e-05,0.00167499,0.0003296336,0.008156042,0.0007640616,4.423359e-05,0.0001353392,0.0001665078,0.0002331387,0.0002988268,0.0004564125
572,4.75833,11,4.404337,4.108592,0.01251103,0.2583193,0.008973978,0.003600197,4.093527e-05,0.001687349,0.000331516,0.008192457,0.0007668404,4.397843e-05,0.0001345948,0.0001655986,0.0002301333,0.0002955707,0.0004517589
573,4.768333,11,4.412364,4.118949,0.01193023,0.2566161,0.008912876,0.003574142,4.062491e-05,0.001699846,0.0003334145,0.008229117,0.0007696343,4.372546e-05,0.0001338566,0.0001646969,0.0002271866,0.0002923678,0.0004471764
574,4.778337,6,4.419778,4.128681,0.01134373,0.2549297,0.008852396,0.003548369,4.031807e-05,0.001712482,0.0003353294,0.008266023,0.0007724435,4.347467e-05,0.0001331245,0.0001638024,0.000224297,0.000289217,0.0004426638
575,4.78834,8,4.426259,4.137454,0.01076438,0.2532599,0.008792529,0.003522873,4.00147e-05,0.001725259,0.0003372608,0.008303178,0.0007752681,4.322604e-05,0.0001323983,0.0001629153,0.0002214631,0.0002861172,0.0004382194
576,4.798343,9,4.431933,4.145382,0.01020625,0.2516064,0.008733268,0.003497651,3.971473e-05,0.00173818,0.000339209,0.008340584,0.0007781083,4.297953e-05,0.000131678,0.0001620353,0.0002186834,0.0002830672,0.000433842
577,4.808346,5,4.43766,4.15331,0.009682226,0.2499691,0.008674603,0.0034727,3.941813e-05,0.001751246,0.0003411741,0.008378244,0.0007809641,4.273512e-05,0.0001309637,0.0001611624,0.0002159566,0.000280066,0.0004295302
578,4.81835,9,4.443448,4.161238,0.009201876,0.2483477,0.008616528,0.003448014,3.912483e-05,0.00176446,0.0003431563,0.008416159,0.0007838356,4.249279e-05,0.0001302551,0.0001602966,0.0002132813,0.0002771126,0.0004252827
579,4.828353,7,4.449301,4.169167,0.008769953,0.246742,0.008559034,0.00342359,3.883479e-05,0.001777825,0.0003451559,0.008454332,0.000786723,4.225252e-05,0.0001295522,0.0001594377,0.0002106561,0.0002742058,0.0004210982
580,4.838356,8,4.453417,4.175293,0.00838579,0.2451519,0.008502113,0.003399425,3.854797e-05,0.001791342,0.0003471729,0.008492765,0.0007896264,4.201427e-05,0.000128855,0.0001585857,0.0002080799,0.0002713449,0.0004169754
581,4.84836,10,4.45757,4.181396,0.008043621,0.243577,0.008445758,0.003375515,3.826431e-05,0.001805013,0.0003492077,0.008531461,0.0007925458,4.177804e-05,0.0001281635,0.0001577406,0.0002055513,0.0002685287,0.0004129132
582,4.858363,8,4.461771,4.1875,0.007733741,0.2420173,0.008389962,0.003351856,3.798378e-05,0.001818841,0.0003512604,0.008570422,0.0007954815,4.15438e-05,0.0001274774,0.0001569021,0.0002030693,0.0002657564,0.0004089104
583,4.868366,7,4.472045,4.19964,0.007444261,0.2404725,0.008334716,0.003328445,3.770631e-05,0.001832829,0.0003533313,0.00860965,0.0007984336,4.131151e-05,0.0001267969,0.0001560704,0.0002006326,0.000263027,0.0004049657
584,4.878369,13,4.482344,4.211781,0.007163131,0.2389425,0.008280015,0.003305279,3.743188e-05,0.001846979,0.0003554206,0.008649148,0.0008014021,4.108118e-05,0.0001261218,0.0001552452,0.0001982402,0.0002603397,0.0004010782
585,4.888373,6,4.483244,4.214508,0.006880091,0.237427,0.00822585,0.003282353,3.716043e-05,0.001861294,0.0003575284,0.008688919,0.0008043871,4.085276e-05,0.0001254521,0.0001544265,0.0001958909,0.0002576935,0.0003972466
586,4.898376,13,4.483545,4.216629,0.006588259,0.2359259,0.008172215,0.003259666,3.689192e-05,0.001875775,0.000359655,0.008728965,0.0008073889,4.062624e-05,0.0001247877,0.0001536143,0.0001935838,0.0002550877,0.0003934699
587,4.908379,5,4.48385,4.21875,0.006285121,0.234439,0.008119103,0.003237212,3.662631e-05,0.001890426,0.0003618007,0.008769288,0.0008104076,4.04016e-05,0.0001241286,0.0001528085,0.0001913178,0.0002525215,0.000389747
588,4.918383,8,4.499862,4.236572,0.005972867,0.2329661,0.008066506,0.00321499,3.636356e-05,0.001905249,0.0003639656,0.008809891,0.0008134431,4.017882e-05,0.0001234747,0.0001520091,0.0001890918,0.0002499939,0.000386077
589,4.928386,12,4.515888,4.254395,0.005658055,0.231507,0.00801442,0.003192996,3.610362e-05,0.001920247,0.00036615,0.008850777,0.0008164958,3.995787e-05,0.0001228259,0.0001512158,0.0001869051,0.0002475043,0.0003824588
590,4.938389,8,4.513442,4.253723,0.005350751,0.2300616,0.007962836,0.003171226,3.584646e-05,0.001935423,0.0003683541,0.008891947,0.0008195657,3.973875e-05,0.0001221823,0.0001504288,0.0001847566,0.0002450519,0.0003788915
591,4.948392,6,4.50984,4.251862,0.005063288,0.2286297,0.007911748,0.003149679,3.559204e-05,0.00195078,0.0003705782,0.008933406,0.0008226529,3.952142e-05,0.0001215436,0.0001496479,0.0001826454,0.000242636,0.0003753741
592,4.958396,2,4.506287,4.25,0.004808858,0.2272111,0.00786115,0.00312835,3.534032e-05,0.00196632,0.0003728224,0.008975156,0.0008257576,3.930587e-05,0.00012091,0.0001488731,0.0001805707,0.0002402557,0.0003719056
593,4.968399,7,4.590592,4.335938,0.004600093,0.2258057,0.007811036,0.003107237,3.509126e-05,0.001982046,0.0003750872,0.009017198,0.0008288799,3.909208e-05,0.0001202813,0.0001481042,0.0001785317,0.0002379105,0.0003684852
594,4.978402,14,4.674969,4.421875,0.004447768,0.2244133,0.0077614,0.003086338,3.484482e-05,0.001997961,0.0003773726,0.009059537,0.00083202,3.888002e-05,0.0001196575,0.0001473414,0.0001765274,0.0002355997,0.000365112
595,4.988406,7,4.757226,4.505615,0.004359725,0.2230337,0.007712236,0.003065648,3.460097e-05,0.002014069,0.0003796789,0.009102175,0.0008351779,3.866969e-05,0.0001190386,0.0001465843,0.0001745572,0.0002333224,0.000361785
596,4.998409,8,4.831296,4.581085,0.004340052,0.2216668,0.007663537,0.003045166,3.435967e-05,0.002030373,0.0003820065,0.009145114,0.0008383538,3.846106e-05,0.0001184244,0.0001458331,0.0001726202,0.0002310782,0.0003585036
597,5.008412,9,4.905448,4.656555,0.004388542,0.2203124,0.007615298,0.003024888,3.412088e-05,0.002046875,0.0003843555,0.009188358,0.0008415479,3.825411e-05,0.000117815,0.0001450877,0.0001707157,0.0002288664,0.0003552667
598,5.018415,9,4.979676,4.732025,0.004500449,0.2189704,0.007567512,0.003004812,3.388458e-05,0.002063579,0.0003867263,0.009231909,0.0008447603,3.804883e-05,0.0001172102,0.000144348,0.0001688429,0.0002266863,0.0003520737
599,5.028419,5,5.053973,4.807495,0.004666547,0.2176406,0.007520175,0.002984935,3.365072e-05,0.002080489,0.000389119,0.009275771,0.0008479911,3.78452e-05,0.0001166102,0.0001436139,0.0001670012,0.0002245374,0.0003489237
600,5.038422,4,5.117856,4.872498,0.004873517,0.2163229,0.007473281,0.002965255,3.341927e-05,0.002097607,0.000391534,0.009319946,0.0008512404,3.76432e-05,0.0001160147,0.0001428854,0.0001651899,0.000222419,0.0003458159
601,5.048425,14,5.181777,4.9375,0.005104665,0.2150171,0.007426824,0.002945769,3.319021e-05,0.002114937,0.0003939716,0.009364437,0.0008545085,3.744281e-05,0.0001154237,0.0001421624,0.0001634082,0.0002203305,0.0003427497
602,5.058429,7,5.258594,5.015381,0.005340977,0.2137231,0.007380799,0.002926474,3.296349e-05,0.002132483,0.000396432,0.009409247,0.0008577955,3.724401e-05,0.0001148373,0.0001414449,0.0001616555,0.0002182715,0.0003397242
603,5.068432,10,5.328391,5.086243,0.005562452,0.2124408,0.007335201,0.002907368,3.273908e-05,0.002150247,0.0003989155,0.00945438,0.0008611014,3.70468e-05,0.0001142553,0.0001407328,0.0001599313,0.0002162413,0.0003367388
604,5.078435,8,5.392306,5.151245,0.005749632,0.2111699,0.007290023,0.002888449,3.251696e-05,0.002168235,0.0004014224,0.009499838,0.0008644265,3.685114e-05,0.0001136777,0.0001400261,0.0001582348,0.0002142395,0.0003337927
605,5.088438,13,5.456183,5.216248,0.005885187,0.2099104,0.007245262,0.002869714,3.229709e-05,0.002186449,0.000403953,0.009545625,0.0008677708,3.665704e-05,0.0001131045,0.0001393247,0.0001565655,0.0002122654,0.0003308852
606,5.098442,6,5.520007,5.28125,0.005955385,0.2086622,0.007200912,0.00285116,3.207944e-05,0.002204894,0.0004065077,0.009591744,0.0008711346,3.646446e-05,0.0001125357,0.0001386285,0.0001549228,0.0002103186,0.0003280157
607,5.108445,3,5.596266,5.358749,0.005951254,0.2074251,0.007156967,0.002832786,3.186399e-05,0.002223573,0.0004090866,0.009638197,0.000874518,3.627339e-05,0.0001119711,0.0001379376,0.0001533061,0.0002083985,0.0003251835
608,5.118448,12,5.672459,5.436249,0.005869298,0.2061989,0.007113424,0.002814588,3.165069e-05,0.00224249,0.0004116901,0.009684989,0.0008779212,3.608383e-05,0.0001114107,0.0001372518,0.0001517149,0.0002065048,0.000322388
609,5.128452,12,5.734993,5.500153,0.005711652,0.2049836,0.007070277,0.002796566,3.143954e-05,0.00226165,0.0004143186,0.009732122,0.0008813443,3.589574e-05,0.0001108545,0.0001365711,0.0001501486,0.0002046368,0.0003196285
610,5.138455,6,5.795991,5.562576,0.005485655,0.203779,0.007027521,0.002778716,3.123049e-05,0.002281056,0.0004169723,0.009779601,0.0008847874,3.570913e-05,0.0001103025,0.0001358954,0.0001486067,0.0002027942,0.0003169044
