ROI backgr, sum

Spectrum                                       Si       P     Ar       Ni       Zn       Ga       Rh
20230627_CVD_2546_60s_20x20ptsdet_1_1_17     -260    -209    -67    -1082    -1831    -2263    -5269
20230627_CVD_2546_60s_20x20ptsdet_1_1_18     -265    -213    -86    -1029    -1667    -2208    -5230
20230627_CVD_2546_60s_20x20ptsdet_1_1_19     -274    -235    -84     -978    -1721    -2238    -5072
20230627_CVD_2546_60s_20x20ptsdet_1_1_2      -268    -234    -95    -1043    -1732    -2063    -5377
20230627_CVD_2546_60s_20x20ptsdet_1_1_3      -278    -228    -79    -1031    -1639    -2166    -5382
20230627_CVD_2546_60s_20x20ptsdet_1_1_4      -278    -238    -75    -1044    -1758    -2250    -5362
20230627_CVD_2546_60s_20x20ptsdet_1_1_5      -252    -191    -66     -935    -1688    -2202    -5291
20230627_CVD_2546_60s_20x20ptsdet_1_1_6      -276    -229    -69    -1018    -1727    -2156    -5348
20230627_CVD_2546_60s_20x20ptsdet_1_1_7      -270    -217    -72     -964    -1753    -2245    -5317
20230627_CVD_2546_60s_20x20ptsdet_1_1_8      -268    -207    -68    -1013    -1683    -2025    -5115
20230627_CVD_2546_60s_20x20ptsdet_1_1_9      -275    -233    -94    -1047    -1720    -2213    -5153
20230627_CVD_2546_60s_20x20ptsdet_1_2_0      -270    -227    -86    -1062    -1912    -2371    -5385
20230627_CVD_2546_60s_20x20ptsdet_1_2_1      -265    -199    -83    -1038    -1742    -2147    -5429
20230627_CVD_2546_60s_20x20ptsdet_1_2_10     -270    -232    -63    -1017    -1672    -2092    -5247
20230627_CVD_2546_60s_20x20ptsdet_1_2_11     -264    -227    -70    -1063    -1777    -2184    -5343
20230627_CVD_2546_60s_20x20ptsdet_1_2_12     -247    -200    -93    -1053    -1770    -2116    -5295
20230627_CVD_2546_60s_20x20ptsdet_1_2_13     -256    -199    -82    -1089    -1816    -2198    -5225
20230627_CVD_2546_60s_20x20ptsdet_1_2_14     -276    -230    -90    -1070    -1820    -2221    -5130
20230627_CVD_2546_60s_20x20ptsdet_1_2_15     -242    -199    -93    -1048    -1780    -2146    -5205
20230627_CVD_2546_60s_20x20ptsdet_1_2_16     -264    -225    -97    -1067    -1801    -2175    -5097
20230627_CVD_2546_60s_20x20ptsdet_1_2_17     -261    -223    -93    -1023    -1827    -2328    -5181
20230627_CVD_2546_60s_20x20ptsdet_1_2_18     -255    -202    -73    -1053    -1774    -2221    -5232
20230627_CVD_2546_60s_20x20ptsdet_1_2_19     -266    -221    -89     -979    -1681    -2160    -5276
20230627_CVD_2546_60s_20x20ptsdet_1_2_2      -266    -224    -77     -963    -1754    -2207    -5267
20230627_CVD_2546_60s_20x20ptsdet_1_2_3      -266    -217    -98     -989    -1789    -2186    -5218
